"","X","species_code","scientific_name","common_name.x","group","order","family","CCS.max","habitat_score","habitat_comment","bodymass","predicted_defecation_rate","est_axial_length","wingloading_quantile","axiallength_quantile","CCS_quantile","vis_acuity_risk","exposure","exposure_scaled","VI"
"260",260,"snoplo5","Anarhynchus nivosus","Snowy Plover","shorebird","Charadriiformes","Charadriidae",14,3,"",45.25,2.43031054208509,6.40341302363124,3.22222222222222,1,5,5,0,0,86.3333333333333
"261",261,"stisan","Calidris himantopus","Stilt Sandpiper","shorebird","Charadriiformes","Scolopacidae",15,3,"",57.24,2.94934396513959,7.3093699265251,3.53571428571429,2,5,4,36.3234548532794,1.004259266074,113.156076581466
"262",262,"uplsan","Bartramia longicauda","Upland Sandpiper","shorebird","Charadriiformes","Scolopacidae",11,1,"",158.92,6.83801361493086,7.88132689876944,3.53571428571429,2,4,4,43.104701018787,1.00505443084698,41.5511726249629
"263",263,"wantat1","Tringa incana","Wandering Tattler","shorebird","Charadriiformes","Scolopacidae",14,3,"",108.24,4.98399842605632,6.22871492894525,3.53571428571429,1,5,5,0,0,89.625
"264",264,"wessan","Calidris mauri","Western Sandpiper","shorebird","Charadriiformes","Scolopacidae",14,3,"",27.82,1.6281264560389,7.60233550562372,3.53571428571429,2,5,4,19.523891892405,1.00228935960816,105.560381859665
"265",265,"wilpha","Phalaropus tricolor","Wilson's Phalarope","shorebird","Charadriiformes","Scolopacidae",11,3,"",59.39,3.04027377792071,7.93173342281728,3.53571428571429,2,4,4,1.22971653298191,1.00014419580766,82.8958453434784
"266",266,"wilsni1","Gallinago delicata","Wilson's Snipe","shorebird","Charadriiformes","Scolopacidae",9,3,"",112.5,5.14497945898364,6.49677397348166,3.53571428571429,1,3,5,1376.70311213466,1.16143136392655,79.9217755696966
"267",267,"sprgro","Canachites canadensis","Spruce Grouse","landbird","Galliformes","Phasianidae",8,1,"",473.65,16.8073141143256,5.97722755243906,4.94444444444444,1,2,5,4.59699639721646,1.00053904098264,39.788498703988
"268",268,"comgal1","Gallinula galeata","Common Gallinule","waterbird","Gruiformes","Rallidae",8,3,"",383,14.1098792513006,5.47366179996479,4,1,2,5,31.8510160554626,1.0037348306392,72.0672269515056
"269",269,"purgal2","Porphyrio martinica","Purple Gallinule","waterbird","Gruiformes","Rallidae",11,3,"",235.06,9.43897783540829,6.59260402167033,4,1,4,5,0.803651846016528,1.00009423572336,99.0023323341532
"270",270,"amepip","Anthus rubescens","American Pipit","landbird","Passeriformes","Motacillidae",9,2,"Tricky one, hang out on shorelines but not as important for habitat as for other species.",20.68,1.27531072230924,9.17802617522145,1.88888888888889,3,3,3,2366.37510096522,1.27747969532685,36.0522766485954
"271",271,"babwar","Setophaga castanea","Bay-breasted Warbler","landbird","Passeriformes","Parulidae",10,1,"",11.8,0.803443198751618,7.64202430772634,1.47058823529412,2,3,4,5752.79725040714,1.67456948294842,36.5786708697358
"272",272,"balori","Icterus galbula","Baltimore Oriole","landbird","Passeriformes","Icteridae",11,1,"",32.83,1.86598888878718,6.28522349927295,3,1,4,5,3536.25848679525,1.41465950478971,53.1225091053736
"273",273,"bicthr","Catharus bicknelli","Bicknell's Thrush","landbird","Passeriformes","Turdidae",17,1,"",27.79,1.62668049437415,6.1411420375907,2.64285714285714,1,5,5,20090.9553814485,3.35585312565019,141.487443492102
"274",274,"bkbwar","Setophaga fusca","Blackburnian Warbler","landbird","Passeriformes","Parulidae",10,1,"",9.74,0.686023061079328,6.30466734593538,1.47058823529412,1,3,5,4584.2742260084,1.537549188634,41.0485898161382
"275",275,"boboli","Dolichonyx oryzivorus","Bobolink","landbird","Passeriformes","Icteridae",14,1,"",31.46,1.8016245913263,7.02017081297649,3,2,5,4,10206.8176967284,2.19684519313514,78.3227072318109
"276",276,"botgra","Quiscalus major","Boat-tailed Grackle","landbird","Passeriformes","Icteridae",13,1,"",151.21,6.56362847543588,5.96917666945225,3,1,5,5,270.604530424083,1.03173092153713,52.8250039599653
"277",277,"buggna","Polioptila caerulea","Blue-gray Gnatcatcher","landbird","Passeriformes","Polioptilidae",8,1,"",5.8,0.447655115090837,13.2198442849125,2,4,2,2,1530.6478563625,1.17948283036908,17.4358626429527
"278",278,"buwwar","Vermivora cyanoptera","Blue-winged Warbler","landbird","Passeriformes","Parulidae",14,1,"",8.9,0.636917404457494,22.7474191663943,1.47058823529412,5,5,1,19588.9543195522,3.29698878852463,37.1563148184189
"279",279,"canwar","Cardellina canadensis","Canada Warbler","landbird","Passeriformes","Parulidae",13,1,"",10.04,0.703376923368068,13.704261368152,1.47058823529412,4,5,2,9415.05501978842,2.1040035864605,35.0113345708119
"280",280,"carchi","Poecile carolinensis","Carolina Chickadee","landbird","Passeriformes","Paridae",9,1,"",9.99,0.700491039968557,19.9956247223897,1.44444444444444,5,3,1,1343.40755663196,1.15752714747631,11.8663993111197
"281",281,"cerwar","Setophaga cerulea","Cerulean Warbler","landbird","Passeriformes","Parulidae",14,1,"",9.04,0.645156597898029,11.1298481979015,1.47058823529412,4,5,2,3603.10504256125,1.4224978909864,29.4262243816878
"282",282,"clcspa","Spizella pallida","Clay-colored Sparrow","landbird","Passeriformes","Passerellidae",10,1,"",11.2,0.769646690038204,12.8132364176758,2.41666666666667,4,3,2,10.3775817539573,1.00121686888192,22.0967695939046
"283",283,"cliswa","Petrochelidon pyrrhonota","Cliff Swallow","landbird","Passeriformes","Hirundinidae",5,2,"",21.6,1.32185188460943,18.4542286067126,1.25,5,1,1,44.2709368803112,1.00519118294998,8.45210020204681
"284",284,"comred","Acanthis flammea","Common Redpoll","landbird","Passeriformes","Fringillidae",9,1,"",13,0.870147069450102,13.9687236450601,2.125,4,3,2,130.609295313757,1.01531516599196,18.7046438843629
"285",285,"evegro","Coccothraustes vespertinus","Evening Grosbeak","landbird","Passeriformes","Fringillidae",14,1,"",57.3,2.95188962316237,9.51969389760107,2.125,3,5,3,974.046724766725,1.11421612250405,37.9237516974165
"286",286,"gowwar","Vermivora chrysoptera","Golden-winged Warbler","landbird","Passeriformes","Parulidae",15,1,"",8.74,0.627473107492301,7.62372909477953,1.47058823529412,2,5,4,475.508461922639,1.05575783107497,42.1732672698468
"287",287,"gryjay","Perisoreus canadensis","Canada Jay","landbird","Passeriformes","Corvidae",9,1,"",71.58,3.54552591434759,10.9058121155498,3.13333333333333,4,3,2,8.24253005469725,1.00096651402703,23.1111632370122
"288",288,"henspa","Centronyx henslowii","Henslow's Sparrow","landbird","Passeriformes","Passerellidae",15,1,"",12.8,0.859107927949012,12.745200813167,2.41666666666667,4,5,2,519.088802936919,1.06086803517657,34.133126832612
"289",289,"hoared","Acanthis hornemanni","Hoary Redpoll","landbird","Passeriformes","Fringillidae",9,1,"",15.2,0.989711120931796,16.0759458519739,2.125,5,3,1,6.24020294912063,1.00073172237672,14.0676449229613
"290",290,"houfin","Haemorhous mexicanus","House Finch","landbird","Passeriformes","Fringillidae",6,1,"",21.4,1.31176450798651,11.1698672890243,2.125,4,1,2,866.446151041227,1.10159894511651,13.0036434729084
"291",291,"kenwar","Geothlypis formosa","Kentucky Warbler","landbird","Passeriformes","Parulidae",14,1,"",14,0.924904137517364,11.1801041031075,1.47058823529412,4,5,2,397.230690874871,1.04657902757406,24.8599158349438
"292",292,"logshr","Lanius ludovicianus","Loggerhead Shrike","landbird","Passeriformes","Laniidae",11,1,"",51.59,2.70743184452654,12.760883892981,2.2,4,4,2,2.14225000156434,1.00025119892341,23.1029013475654
"293",293,"mouwar","Geothlypis philadelphia","Mourning Warbler","landbird","Passeriformes","Parulidae",12,1,"",11.74,0.800077441267508,14.0450897479905,1.47058823529412,5,5,1,3858.52895268684,1.45244874228294,18.1769730310383
"294",294,"naswar","Leiothlypis ruficapilla","Nashville Warbler","landbird","Passeriformes","Parulidae",11,1,"",8.09,0.588784119267649,13.0989871819224,1.47058823529412,4,4,2,1611.33822705568,1.1889445338271,20.8915441537321
"295",295,"norshr4","Lanius borealis","Northern Shrike","landbird","Passeriformes","Laniidae",13,1,"",67.5,3.37824685990858,9.55176948642477,2.2,3,5,3,288.659601939526,1.03384804816729,34.3720320140272
"296",296,"nrwswa","Stelgidopteryx serripennis","Northern Rough-winged Swallow","landbird","Passeriformes","Hirundinidae",9,2,"",15.69,1.01591117677029,7.35693842671238,1.25,2,3,4,1405.16980390521,1.16476935077244,37.3838379559995
"297",297,"orcwar","Leiothlypis celata","Orange-crowned Warbler","landbird","Passeriformes","Parulidae",8,1,"",9.19,0.653959357318365,9.30483472718979,1.47058823529412,3,2,3,92.1927260561713,1.01081046260459,17.9790111950528
"298",298,"palwar","Setophaga palmarum","Palm Warbler","landbird","Passeriformes","Parulidae",10,1,"",10.3,0.718342974535144,11.2980056850722,1.47058823529412,4,3,2,6854.68874918156,1.80377660536889,24.3268852524654
"299",299,"pinsis","Spinus pinus","Pine Siskin","landbird","Passeriformes","Fringillidae",10,1,"",12.7,0.853576959604265,13.8560943828697,2.125,4,3,2,1335.35073705963,1.15658240974673,22.2397561005131
"300",300,"pinwar","Setophaga pinus","Pine Warbler","landbird","Passeriformes","Parulidae",8,1,"",11.79,0.802882449332409,9.5611495841833,1.47058823529412,3,2,3,4412.29928296669,1.51738351211906,22.5083702260057
"301",301,"prawar","Setophaga discolor","Prairie Warbler","landbird","Passeriformes","Parulidae",14,1,"",7.64,0.561678604836716,9.63597801096758,1.47058823529412,3,5,3,7686.12648913309,1.90127048563787,45.3963499517455
"302",302,"prowar","Protonotaria citrea","Prothonotary Warbler","landbird","Passeriformes","Parulidae",14,1,"",14.3,0.941194767688085,8.78490881922721,1.47058823529412,3,5,3,1233.3937270299,1.1446269931824,33.5571047168541
"303",303,"rusbla","Euphagus carolinus","Rusty Blackbird","landbird","Passeriformes","Icteridae",12,1,"",59.57,3.04785988565676,14.2039300315689,3,5,5,1,4521.11883712902,1.5301436264062,30.3617235168745
"304",304,"savspa","Passerculus sandwichensis","Savannah Sparrow","landbird","Passeriformes","Passerellidae",10,1,"",19.97,1.23914319109223,11.2836061758187,2.41666666666667,4,4,2,1648.95531807468,1.19335549088575,24.2183002118635
"305",305,"swawar","Limnothlypis swainsonii","Swainson's Warbler","landbird","Passeriformes","Parulidae",13,1,"",18.9,1.18420386381394,8.17918726033606,1.47058823529412,2,5,4,454.358506932472,1.05327780030366,36.5060714789284
"306",306,"tenwar","Leiothlypis peregrina","Tennessee Warbler","landbird","Passeriformes","Parulidae",10,1,"",8.9,0.636917404457494,11.0062338001606,1.47058823529412,4,4,2,1738.80976587347,1.20389176841369,19.1220021082953
"307",307,"whcspa","Zonotrichia leucophrys","White-crowned Sparrow","landbird","Passeriformes","Passerellidae",9,1,"",28,1.63679645929715,13.9667837218742,2.41666666666667,4,3,2,194.409060120394,1.02279628734641,20.1015381055049
"308",308,"whwcro","Loxia leucoptera","White-winged Crossbill","landbird","Passeriformes","Fringillidae",6,1,"",28.69,1.66994103219264,14.3584608602521,2.125,5,1,1,113.017393818009,1.01325235039469,9.4371203924751
"309",309,"woewar1","Helmitheros vermivorum","Worm-eating Warbler","landbird","Passeriformes","Parulidae",13,1,"",14.16,0.933600057870425,25.8033996661514,1.47058823529412,5,5,1,6345.9994418688,1.74412800868124,22.0337337167641
"310",310,"yebcha","Icteria virens","Yellow-breasted Chat","landbird","Passeriformes","Icteriidae",10,1,"",24.89,1.48554763529947,22.2391225671026,3,5,4,1,567.548029008494,1.06655033435249,20.6655033435249
"311",311,"yelwar","Setophaga petechia","Yellow Warbler","landbird","Passeriformes","Parulidae",8,1,"",10.8,0.746938490925969,18.0033486545692,1.47058823529412,5,2,1,1843.53605538366,1.21617190899417,10.9504964915006
"312",312,"categr","Bubulcus ibis/coromandus","Western/Eastern Cattle Egret","waterbird","Pelecaniformes","Ardeidae",9,3,"",365.95,13.5905469556063,31.776536362935,3.4,5,3,1,11.7754056116528,1.00138077685154,39.6136696908302
"313",313,"leabit","Ixobrychus exilis","Least Bittern","waterbird","Pelecaniformes","Ardeidae",10,3,"",86.29,4.13545294516568,20.5187212626884,3.4,5,4,1,873.876252177016,1.10247019422599,45.1271721364859
"314",314,"redegr","Egretta rufescens","Reddish Egret","waterbird","Pelecaniformes","Ardeidae",15,3,"",614,20.8120850709167,15.4628668312486,3.4,5,5,1,0,0,49.5
"315",315,"snoegr","Egretta thula","Snowy Egret","waterbird","Pelecaniformes","Ardeidae",7,3,"",371,13.7448034149815,20.9759816608004,3.4,5,1,1,155.239157457719,1.01820324854525,30.9401650137984
"316",316,"ycnher","Nyctanassa violacea","Yellow-crowned Night Heron","waterbird","Pelecaniformes","Ardeidae",12,3,"",681.67,22.6833524010173,33.9508104590429,3.4,5,5,1,593.713593242054,1.06961849239244,53.7189640995803
"317",317,"bkbwoo","Picoides arcticus","Black-backed Woodpecker","landbird","Piciformes","Picidae",8,1,"",69.24,3.44979869865631,15.1579033928373,2.45454545454545,5,2,1,116.08199902456,1.01361170412465,13.9122263194066
"318",318,"haiwoo","Dryobates villosus","Hairy Woodpecker","landbird","Piciformes","Picidae",6,1,"",62.65,3.17705151547881,16.7453440325551,2.45454545454545,5,1,1,1473.25452662398,1.17275292366784,11.2588106044606
"319",319,"pilwoo","Dryocopus pileatus","Pileated Woodpecker","landbird","Piciformes","Picidae",7,1,"",286.59,11.1125485221932,18.2876282968197,2.45454545454545,5,1,1,1532.14556332881,1.17965845057086,13.177026087542
"320",320,"rehwoo","Melanerpes erythrocephalus","Red-headed Woodpecker","landbird","Piciformes","Picidae",12,1,"",71.6,3.54634169129576,15.1716749066463,2.45454545454545,5,5,1,1108.24965437873,1.12995267585332,22.074055004298
